Product_ID,Category,Sales,Date,Stock,Price,Color,Type,Discount,Region
P00354,Bed,86.88,2022-08-24,36,853.34,Black,Plastic,0.35,North
P00355,Chair,10.78,2023-11-25,236,200.14,Red,Leather,0.21,West
P00356,Bed,86.52,2022-06-18,265,1793.61,Blue,Leather,0.38,North
P00357,Sofa,8.22,2022-06-24,261,1037.56,Black,Glass,0.03,East
P00358,Cabinet,55.78,2023-08-19,300,647.55,Blue,Wood,0.42,North
P00359,Table,5.8,2023-11-24,215,981.41,Gray,Wood,0.05,East
P00360,Cabinet,73.82,2022-02-15,128,1283.81,White,Leather,0.25,East
P00361,Bed,99.4,2023-09-15,39,1815.75,Green,Metal,0.46,North
P00362,Cabinet,53.9,2022-02-13,367,1267.68,Black,Wood,0.33,North
P00363,Bed,25.71,2023-11-08,458,1765.66,Green,Wood,0.48,North
P00364,Chair,0.88,2022-01-28,307,1956.43,White,Leather,0.46,North
P00365,Chair,84.81,2022-07-25,0,315.43,Green,Plastic,0.25,East
P00366,Sofa,104.42,2023-04-29,441,675.88,White,Plastic,0.14,North
P00367,Cabinet,28.29,2023-08-14,243,1543.62,Green,Leather,0.44,North
P00368,Bed,74.14,2023-01-02,16,90.83,Black,Wood,0.33,East
P00369,Sofa,117.18,2022-07-25,397,1996.75,Gray,Leather,0.19,East
P00370,Cabinet,69.73,2023-09-14,133,1613.2,Blue,Wood,0.43,North
P00371,Table,38.04,2023-03-19,42,519.13,White,Glass,0.24,South
P00372,Bed,19.9,2022-12-08,482,1394.24,Gray,Glass,0.09,North
P00373,Chair,9.35,2022-07-08,65,457.96,White,Glass,0.21,South
P00374,Bed,117.59,2023-08-27,227,1162.09,Black,Leather,0.38,South
P00375,Bed,18.77,2023-09-15,265,874.03,Red,Leather,0.22,East
P00376,Sofa,71.33,2022-10-11,322,869.89,Black,Metal,0.1,South
P00377,Chair,1.38,2023-01-18,232,1774.55,White,Metal,0.36,South
P00378,Bed,66.23,2022-10-13,188,554.42,Blue,Plastic,0.38,West
P00379,Sofa,94.94,2022-10-19,81,1387.67,Green,Plastic,0.1,East
P00380,Bed,95.41,2023-05-19,157,900.88,Brown,Leather,0.36,North
P00381,Cabinet,69.57,2023-07-24,468,1697.69,Green,Plastic,0.35,South
P00382,Table,11.22,2023-04-23,398,1970.43,Black,Metal,0.18,West
P00383,Cabinet,72.33,2023-08-05,46,1261.11,White,Plastic,0.25,East
P00384,Cabinet,44.51,2022-02-02,346,105.81,Red,Glass,0.28,West
P00385,Bed,20.72,2023-09-07,231,1806.24,Blue,Wood,0.15,South
P00386,Table,5.12,2023-11-27,291,1354.64,Brown,Metal,0.22,South
P00387,Chair,43.78,2022-11-05,121,304.98,Brown,Plastic,0.25,South
P00388,Chair,64.61,2022-01-13,495,801.82,Blue,Glass,0.22,West
P00389,Sofa,100.13,2022-05-05,351,1982.14,Green,Glass,0.29,West
P00390,Table,4.01,2023-09-29,426,1178.55,Blue,Leather,0.11,West
P00391,Cabinet,60.05,2023-01-21,99,1193.3,Blue,Plastic,0.39,South
P00392,Bed,30.32,2022-10-10,428,1553.25,Black,Leather,0.31,North
P00393,Cabinet,17.36,2023-10-25,240,1976.21,Red,Metal,0.16,South
P00394,Sofa,62.4,2023-06-04,105,343.6,Black,Wood,0.43,South
P00395,Bed,14.26,2022-08-10,21,1744.0,Red,Leather,0.48,North
P00396,Chair,30.9,2023-05-08,473,1983.47,White,Metal,0.29,South
P00397,Bed,120.21,2023-05-28,323,982.4,Green,Plastic,0.14,West
P00398,Chair,84.14,2023-10-14,253,1752.24,White,Leather,0.27,South
P00399,Sofa,41.27,2022-08-23,282,1867.49,Blue,Leather,0.41,North
P00400,Bed,16.63,2022-05-14,443,861.39,Red,Glass,0.45,North
P00401,Table,54.52,2023-10-29,324,1509.64,White,Plastic,0.03,East
P00402,Chair,19.88,2022-05-02,474,1884.55,Black,Metal,0.32,South
P00403,Sofa,30.23,2023-07-09,103,1714.43,Brown,Leather,0.1,South
P00404,Table,20.68,2023-02-02,270,1836.75,Red,Wood,0.12,North
P00405,Bed,86.64,2023-03-29,428,1433.64,Brown,Glass,0.46,West
P00406,Chair,14.14,2023-07-20,20,291.72,White,Metal,0.17,South
P00407,Bed,60.48,2023-10-12,99,618.05,Blue,Glass,0.13,North
P00408,Cabinet,74.1,2023-02-03,286,1849.24,Blue,Plastic,0.03,East
P00409,Table,45.01,2022-12-30,320,285.74,Black,Plastic,0.21,South
P00410,Cabinet,30.41,2023-06-11,340,1586.03,Green,Plastic,0.29,South
P00411,Sofa,2.09,2022-05-26,453,556.63,White,Metal,0.34,North
P00412,Chair,10.63,2023-01-13,350,466.7,White,Glass,0.1,East
P00413,Table,65.5,2023-02-07,478,997.66,Black,Plastic,0.42,East
P00414,Chair,46.8,2022-12-10,410,1922.69,White,Glass,0.38,North
P00415,Sofa,57.49,2022-01-07,204,961.11,Gray,Wood,0.01,North
P00416,Table,59.44,2022-07-22,210,835.42,Green,Plastic,0.38,East
P00417,Cabinet,58.86,2022-12-12,52,1166.46,Brown,Leather,0.47,South
P00418,Table,69.76,2022-11-27,64,199.36,White,Leather,0.24,North
P00419,Sofa,110.09,2023-09-05,324,1020.41,Black,Wood,0.02,West
P00420,Sofa,99.67,2023-07-04,328,773.44,Black,Leather,0.11,North
P00421,Cabinet,23.47,2022-08-14,242,1803.89,Green,Plastic,0.13,South
P00422,Chair,37.58,2023-06-12,166,355.47,Green,Plastic,0.21,North
P00423,Sofa,90.38,2023-04-13,10,322.86,White,Metal,0.35,South
P00424,Cabinet,31.43,2023-08-20,196,1160.57,Gray,Glass,0.03,East
P00425,Sofa,114.39,2023-05-02,447,557.57,Blue,Leather,0.42,East
P00426,Table,33.7,2023-04-11,244,65.98,White,Plastic,0.01,North
P00427,Bed,49.45,2022-07-23,105,281.28,Blue,Plastic,0.08,East
P00428,Chair,35.55,2023-07-26,144,1286.72,Gray,Metal,0.39,East
P00429,Sofa,100.01,2023-10-25,365,1305.9,Red,Glass,0.06,South
P00430,Bed,27.56,2022-01-15,311,1360.13,Gray,Glass,0.24,West
P00431,Cabinet,4.84,2022-07-12,224,442.85,Gray,Wood,0.19,North
P00432,Sofa,100.44,2023-06-05,243,1926.53,Gray,Plastic,0.48,South
P00433,Chair,120.76,2023-08-07,128,1121.06,Blue,Glass,0.21,West
P00434,Cabinet,58.03,2022-09-24,475,681.03,Brown,Leather,0.27,West
P00435,Chair,117.93,2023-06-30,54,756.37,Brown,Plastic,0.1,West
P00436,Cabinet,76.45,2023-12-26,452,237.33,Red,Wood,0.26,South
P00437,Bed,28.88,2022-11-14,248,1487.45,Green,Plastic,0.36,South
P00438,Table,57.27,2023-12-16,147,551.19,Black,Metal,0.07,East
P00439,Chair,53.96,2022-03-28,169,1731.44,White,Leather,0.22,North
P00440,Cabinet,60.8,2022-03-04,326,478.75,Brown,Glass,0.18,North
P00441,Sofa,47.93,2022-10-20,403,1440.5,Blue,Metal,0.31,North
P00442,Sofa,53.89,2022-12-25,70,552.33,Green,Metal,0.49,East
P00443,Chair,59.81,2023-11-26,347,225.8,White,Metal,0.41,North
P00444,Bed,87.83,2022-08-17,68,278.7,Red,Leather,0.12,North
P00445,Chair,45.43,2023-03-02,96,433.45,Black,Glass,0.12,South
P00446,Table,7.0,2023-10-12,210,1753.49,Red,Metal,0.11,East
P00447,Table,44.98,2022-03-14,21,1562.92,Black,Wood,0.01,East
P00448,Sofa,43.63,2022-09-04,41,1578.77,Green,Wood,0.41,West
P00449,Chair,26.92,2022-04-02,221,79.48,Gray,Metal,0.28,South
P00450,Sofa,25.63,2023-07-16,167,1158.26,Blue,Wood,0.31,North
P00451,Table,39.68,2023-10-30,102,1588.25,Red,Plastic,0.48,South
P00452,Cabinet,43.25,2023-10-24,388,1271.85,Green,Plastic,0.08,East
P00453,Bed,97.38,2023-05-08,158,1657.16,Blue,Wood,0.02,South
P00454,Cabinet,93.59,2022-06-21,19,1076.43,Gray,Glass,0.47,South
P00455,Bed,57.0,2023-04-25,72,454.63,Black,Metal,0.02,North
P00456,Cabinet,5.74,2022-02-02,52,1321.87,Green,Glass,0.24,North
P00457,Bed,2.67,2022-11-18,95,898.68,Red,Glass,0.48,North
P00458,Chair,30.75,2022-03-27,195,1228.89,Brown,Leather,0.34,South
P00459,Sofa,25.26,2022-03-06,46,1591.91,Gray,Leather,0.39,West
P00460,Cabinet,80.55,2022-05-25,234,691.96,White,Plastic,0.07,South
P00461,Table,55.57,2022-04-30,362,329.76,White,Plastic,0.21,South
P00462,Sofa,69.35,2022-11-16,452,1270.36,Gray,Metal,0.41,West
P00463,Bed,1.71,2023-03-16,474,268.35,Black,Metal,0.11,North
P00464,Cabinet,70.93,2023-03-25,196,444.46,Brown,Leather,0.13,North
P00465,Sofa,133.47,2023-06-29,174,1983.47,Black,Plastic,0.29,North
P00466,Sofa,42.2,2022-11-22,437,462.33,Green,Plastic,0.27,East
P00467,Table,135.94,2022-07-01,8,1043.71,Gray,Wood,0.42,North
P00468,Bed,51.6,2023-06-04,96,981.6,Gray,Metal,0.26,West
P00469,Chair,30.8,2022-03-18,342,1631.88,Gray,Glass,0.17,North
P00470,Bed,75.43,2023-05-20,171,359.22,Red,Leather,0.29,North
P00471,Sofa,6.86,2023-03-28,470,750.75,Red,Leather,0.01,North
P00472,Chair,77.89,2023-11-29,125,73.53,Black,Plastic,0.17,South
P00473,Chair,53.7,2022-10-14,252,1050.34,Blue,Metal,0.26,North
P00474,Chair,78.22,2023-12-01,317,1052.11,Black,Wood,0.09,North
P00475,Bed,48.82,2023-12-06,452,631.05,Red,Wood,0.11,South
P00476,Chair,61.27,2022-02-05,367,1421.28,Blue,Glass,0.31,North
P00477,Chair,23.9,2023-02-09,116,1245.75,Green,Plastic,0.34,East
P00478,Table,40.34,2023-01-22,445,414.34,Brown,Plastic,0.41,West
P00479,Bed,47.35,2022-11-29,282,1394.81,Green,Metal,0.35,South
P00480,Sofa,15.28,2023-11-15,4,1300.4,White,Glass,0.26,East
P00481,Table,72.64,2022-08-12,33,1357.94,Gray,Leather,0.0,East
P00482,Chair,93.62,2022-10-11,296,771.16,White,Wood,0.43,East
P00483,Sofa,43.32,2023-10-23,309,1627.62,Brown,Leather,0.22,North
P00484,Table,18.2,2022-05-26,499,379.5,Green,Plastic,0.36,East
P00485,Chair,28.38,2022-06-29,261,671.94,White,Metal,0.35,South
P00486,Chair,38.09,2022-06-06,145,1055.72,Gray,Metal,0.09,North
P00487,Cabinet,55.61,2022-02-12,299,1645.21,Black,Wood,0.01,South
P00488,Sofa,37.04,2022-11-19,170,1315.33,White,Leather,0.22,West
P00489,Bed,42.25,2022-12-16,174,1435.38,Green,Plastic,0.46,West
P00490,Sofa,62.9,2023-04-08,240,1261.69,Black,Plastic,0.49,West
P00491,Sofa,34.96,2023-01-10,298,1568.7,Red,Metal,0.17,East
P00492,Bed,79.84,2022-12-15,209,553.49,Green,Glass,0.26,North
P00493,Cabinet,66.69,2022-12-03,156,614.23,Blue,Leather,0.19,East
P00494,Bed,33.96,2022-08-25,304,738.7,Red,Glass,0.48,West
P00495,Sofa,40.21,2023-02-10,416,398.2,Red,Plastic,0.21,East
P00496,Chair,63.9,2022-04-03,321,1241.74,Brown,Metal,0.45,North
P00497,Chair,25.49,2022-05-04,250,772.72,Gray,Wood,0.24,North
P00498,Table,30.93,2022-02-16,165,558.95,White,Metal,0.39,West
P00499,Chair,48.85,2023-01-08,75,1617.7,Gray,Plastic,0.4,East
P00500,Sofa,64.76,2023-04-07,88,1200.9,Green,Glass,0.25,North
P00501,Sofa,64.64,2023-12-16,208,555.76,Gray,Glass,0.3,West
P00502,Sofa,73.4,2023-03-06,18,1462.83,Gray,Metal,0.23,South
P00503,Chair,66.47,2022-11-27,394,957.47,Blue,Plastic,0.23,East
P00504,Sofa,32.17,2022-03-24,100,1398.17,Green,Glass,0.35,East
P00505,Cabinet,8.88,2023-01-26,359,612.86,Red,Plastic,0.43,East
P00506,Table,31.42,2022-12-08,67,166.68,Gray,Metal,0.49,South
P00507,Sofa,6.45,2023-11-29,37,718.68,Green,Plastic,0.11,East
P00508,Table,54.07,2022-10-25,250,458.71,Green,Glass,0.32,North
P00509,Chair,65.87,2023-11-24,340,1685.26,Brown,Metal,0.02,South
P00510,Sofa,32.76,2023-08-01,271,475.6,Green,Metal,0.4,South
P00511,Cabinet,4.34,2023-12-12,447,534.48,Brown,Wood,0.12,North
P00512,Sofa,41.16,2022-04-28,141,1992.31,Black,Glass,0.0,South
P00513,Bed,22.3,2022-02-19,450,1290.06,Gray,Plastic,0.14,South
P00514,Cabinet,7.38,2023-02-06,427,1082.57,Gray,Glass,0.46,North
P00515,Sofa,75.26,2023-07-23,265,1967.05,Red,Wood,0.45,West
P00516,Bed,70.7,2022-04-19,305,594.92,Brown,Plastic,0.12,North
P00517,Table,33.21,2023-06-22,13,238.56,White,Metal,0.24,North
P00518,Sofa,28.46,2023-05-08,290,1359.3,Brown,Metal,0.4,North
P00519,Cabinet,68.94,2022-12-06,271,1579.9,Blue,Glass,0.35,South
P00520,Chair,1.87,2023-10-07,60,551.39,Blue,Metal,0.39,West
P00521,Cabinet,90.88,2022-09-24,348,600.73,Brown,Plastic,0.34,West
P00522,Table,19.04,2022-07-25,312,943.14,Green,Leather,0.43,South
P00523,Chair,34.81,2022-12-22,13,1803.09,Gray,Metal,0.34,East
P00524,Cabinet,71.78,2023-01-01,449,319.7,Gray,Metal,0.14,West
P00525,Table,10.21,2022-03-20,468,475.09,Red,Plastic,0.15,North
P00526,Chair,52.37,2023-03-26,250,1033.8,Green,Leather,0.05,North
P00527,Bed,76.7,2023-12-20,52,1220.04,Red,Glass,0.33,East
P00528,Cabinet,44.86,2022-07-20,363,549.11,Blue,Plastic,0.0,East
P00529,Table,62.06,2022-01-14,408,1673.26,Black,Metal,0.15,West
P00530,Cabinet,61.12,2022-01-12,272,1649.71,Black,Leather,0.41,South
P00531,Cabinet,72.75,2023-05-16,370,1427.53,Red,Wood,0.27,West
P00532,Cabinet,87.25,2023-04-25,296,1803.23,Green,Glass,0.41,North
P00533,Sofa,49.37,2023-05-26,326,982.45,Green,Metal,0.43,West
P00534,Bed,22.8,2023-11-04,318,1122.45,White,Leather,0.39,West
P00535,Chair,8.52,2022-01-10,217,1202.69,Green,Plastic,0.21,East
P00536,Table,69.73,2022-02-14,488,1575.4,Gray,Leather,0.23,West
P00537,Chair,68.95,2023-06-28,270,370.78,Brown,Leather,0.31,East
P00538,Bed,2.37,2022-10-04,225,355.98,Black,Glass,0.38,South
P00539,Sofa,96.18,2022-03-07,291,661.69,Blue,Leather,0.2,South
P00540,Cabinet,29.4,2022-09-01,18,61.82,Green,Leather,0.19,East
P00541,Cabinet,79.94,2022-10-11,434,1584.63,Green,Metal,0.13,West
P00542,Sofa,70.42,2022-05-05,230,1049.58,Green,Glass,0.0,South
P00543,Table,43.99,2023-01-10,160,1331.07,Gray,Wood,0.31,East
P00544,Cabinet,35.7,2023-09-24,420,520.37,Blue,Metal,0.37,North
P00545,Bed,53.78,2022-01-08,439,768.15,White,Wood,0.34,West
P00546,Chair,36.34,2022-12-08,93,1379.8,Green,Leather,0.37,East
P00547,Sofa,83.04,2023-10-05,212,630.16,Black,Leather,0.09,East
P00548,Sofa,34.0,2023-04-23,196,613.22,Red,Glass,0.16,South
P00549,Table,27.12,2023-02-11,123,1100.97,Brown,Leather,0.48,South
P00550,Table,5.84,2022-09-25,480,1108.66,Red,Leather,0.01,South
P00551,Sofa,71.94,2023-03-31,384,176.18,Red,Leather,0.27,North
P00552,Chair,92.53,2023-08-15,495,609.03,Green,Leather,0.2,South
P00553,Sofa,62.83,2022-01-12,126,1292.46,Red,Wood,0.13,South
P00554,Cabinet,10.16,2022-01-05,124,1398.74,Gray,Wood,0.28,North
P00555,Bed,102.34,2023-05-26,316,1362.65,Red,Wood,0.06,West
P00556,Chair,18.79,2022-08-17,208,694.06,Gray,Glass,0.19,East
P00557,Table,130.09,2022-06-20,239,539.12,Black,Metal,0.27,North
P00558,Table,71.03,2023-02-26,408,372.31,Brown,Glass,0.24,West
P00559,Cabinet,31.43,2023-05-03,294,509.52,White,Wood,0.38,South
P00560,Bed,82.55,2023-04-19,102,904.58,White,Leather,0.47,West
P00561,Bed,65.0,2023-07-21,94,1344.87,Red,Glass,0.11,South
P00562,Sofa,101.06,2023-10-01,126,1494.8,Black,Leather,0.01,East
P00563,Chair,35.08,2022-10-09,495,1914.52,Gray,Wood,0.19,West
P00564,Table,62.59,2023-12-28,143,164.53,Brown,Leather,0.48,West
P00565,Bed,82.03,2022-07-13,361,497.12,Green,Metal,0.33,North
P00566,Cabinet,58.31,2022-11-13,464,66.89,Brown,Glass,0.41,North
P00567,Bed,39.78,2023-10-10,127,1568.9,Red,Metal,0.31,East
P00568,Table,32.48,2023-04-26,226,423.54,Brown,Leather,0.05,East
P00569,Cabinet,55.39,2022-06-16,317,1185.43,White,Metal,0.38,West
P00570,Cabinet,33.63,2023-07-20,221,285.99,Blue,Glass,0.48,South
P00571,Sofa,29.84,2023-03-07,143,1263.34,Green,Plastic,0.37,South
P00572,Bed,26.26,2023-01-30,209,899.13,Green,Plastic,0.24,East
P00573,Sofa,75.87,2022-07-02,460,167.22,White,Wood,0.24,West
P00574,Sofa,11.67,2022-02-24,93,454.98,Gray,Glass,0.48,West
P00575,Sofa,30.34,2022-07-10,11,1339.11,Black,Glass,0.03,North
P00576,Table,70.17,2023-03-22,356,1084.2,White,Leather,0.34,South
P00577,Cabinet,41.51,2022-06-15,84,977.62,Black,Plastic,0.39,North
P00578,Bed,32.85,2022-06-18,492,1576.86,Brown,Plastic,0.44,North
P00579,Table,63.07,2022-01-19,232,1481.45,Red,Plastic,0.11,West
P00580,Bed,21.08,2023-04-30,200,1058.41,Black,Leather,0.04,West
P00581,Cabinet,97.26,2023-04-21,49,1338.47,Blue,Metal,0.26,East
P00582,Cabinet,81.65,2023-10-12,324,751.13,Brown,Wood,0.05,South
P00583,Chair,44.48,2023-03-02,82,1228.19,Green,Leather,0.18,West
P00584,Table,22.01,2023-04-22,162,1772.03,White,Plastic,0.09,West
P00585,Table,37.5,2023-01-24,202,83.74,Brown,Wood,0.08,South
P00586,Table,38.19,2023-06-29,374,534.9,Brown,Leather,0.38,East
P00587,Sofa,136.5,2022-07-30,18,1153.66,Green,Plastic,0.18,North
P00588,Cabinet,8.03,2022-02-07,465,487.69,Gray,Plastic,0.0,East
P00589,Chair,121.26,2023-05-08,370,1338.4,Blue,Glass,0.23,South
P00590,Cabinet,3.11,2023-03-21,389,1859.45,Brown,Plastic,0.07,North
P00591,Table,83.74,2023-04-20,492,1401.33,Red,Metal,0.15,North
P00592,Table,79.35,2023-08-03,185,1878.69,Blue,Wood,0.05,East
P00593,Cabinet,79.12,2023-12-25,387,1242.82,Blue,Metal,0.17,North
P00594,Cabinet,105.43,2023-04-23,318,1156.78,Green,Plastic,0.31,North
P00595,Cabinet,58.81,2022-01-13,20,1719.52,Red,Glass,0.44,South
P00596,Table,107.32,2022-04-26,52,1512.49,Gray,Plastic,0.01,East
P00597,Table,3.24,2022-11-15,164,454.0,White,Leather,0.23,West
P00598,Chair,66.16,2022-05-02,404,467.94,Black,Leather,0.22,West
P00599,Table,54.59,2022-07-03,279,542.62,Blue,Glass,0.15,East
P00600,Table,31.5,2023-02-27,226,670.73,Red,Leather,0.14,West
P00601,Cabinet,131.66,2022-06-07,199,1098.37,Red,Metal,0.42,East
P00602,Bed,61.78,2022-12-20,156,1369.94,White,Plastic,0.08,West
P00603,Chair,60.61,2022-05-04,150,1295.28,Green,Wood,0.28,West
P00604,Bed,21.5,2022-12-09,5,452.89,White,Metal,0.04,West
P00605,Cabinet,60.67,2022-04-12,332,1931.34,Blue,Leather,0.34,West
P00606,Sofa,66.07,2023-09-06,186,230.5,Green,Metal,0.03,East
P00607,Cabinet,48.77,2023-12-07,116,1384.93,Black,Wood,0.39,West
P00608,Sofa,17.86,2022-03-16,119,1993.9,Blue,Wood,0.13,West
P00609,Chair,102.21,2023-05-15,461,513.23,Brown,Wood,0.24,South
P00610,Table,99.67,2023-05-03,455,1302.4,Red,Leather,0.45,West
P00611,Sofa,77.66,2023-05-25,44,1990.48,Gray,Glass,0.16,West
P00612,Bed,71.43,2022-01-12,433,491.88,White,Wood,0.13,West
P00613,Chair,53.05,2022-07-26,16,888.94,White,Plastic,0.28,East
P00614,Sofa,88.43,2022-06-09,228,1744.2,Red,Wood,0.27,East
P00615,Sofa,29.94,2023-12-09,21,806.17,Black,Metal,0.3,North
P00616,Bed,14.14,2022-05-23,122,388.79,Black,Wood,0.49,North
P00617,Bed,5.83,2022-06-22,371,568.43,Gray,Plastic,0.06,North
P00618,Chair,68.5,2023-12-14,351,1332.78,Black,Leather,0.2,West
P00619,Chair,48.94,2023-10-04,381,1466.71,Red,Metal,0.32,West
P00620,Sofa,90.04,2022-09-17,487,422.98,Gray,Metal,0.46,West
P00621,Table,54.91,2022-02-27,6,390.4,Red,Leather,0.44,West
P00622,Sofa,87.89,2022-03-14,152,541.84,White,Wood,0.22,East
P00623,Bed,53.02,2022-03-28,143,1280.71,Green,Plastic,0.06,North
P00624,Cabinet,91.91,2022-06-10,140,1441.92,Blue,Glass,0.13,East
P00625,Table,46.62,2022-03-11,494,774.47,Green,Glass,0.13,North
P00626,Bed,32.78,2022-09-06,297,862.05,Green,Glass,0.09,West
P00627,Sofa,65.08,2023-12-05,455,1443.6,Black,Leather,0.46,West
P00628,Cabinet,58.91,2022-06-04,147,859.45,Black,Wood,0.07,North
P00629,Sofa,28.0,2022-12-30,347,454.02,Brown,Wood,0.37,South
P00630,Cabinet,11.05,2023-06-19,369,1795.78,Red,Glass,0.17,East
P00631,Sofa,32.66,2022-03-03,60,1371.19,Black,Wood,0.36,East
P00632,Chair,11.14,2023-12-30,438,1205.55,Green,Leather,0.01,North
P00633,Chair,37.77,2022-03-16,114,1285.06,Brown,Plastic,0.16,South
P00634,Sofa,82.9,2023-10-22,377,381.42,Green,Glass,0.38,South
P00635,Cabinet,74.26,2023-05-03,89,245.96,Green,Wood,0.18,West
P00636,Cabinet,60.48,2023-02-27,409,914.81,White,Plastic,0.23,East
P00637,Cabinet,5.97,2023-08-29,454,1718.9,Gray,Plastic,0.23,West
P00638,Chair,93.13,2023-07-27,316,211.54,Red,Metal,0.16,South
P00639,Table,4.4,2022-03-21,245,1296.76,Black,Glass,0.1,South
P00640,Bed,93.72,2023-03-30,215,434.61,Gray,Glass,0.05,North
P00641,Cabinet,112.01,2023-08-02,135,1391.25,Red,Plastic,0.45,West
P00642,Chair,21.03,2023-06-11,476,1775.97,Green,Wood,0.12,North
P00643,Sofa,63.06,2023-07-07,16,1418.1,Red,Glass,0.14,South
P00644,Table,45.81,2023-05-11,299,370.69,Blue,Leather,0.08,West
P00645,Bed,28.28,2022-06-17,276,1533.55,Brown,Plastic,0.1,West
P00646,Chair,21.89,2022-05-02,195,635.56,Blue,Leather,0.48,South
P00647,Chair,39.8,2022-12-19,54,859.05,Black,Metal,0.09,West
P00648,Table,99.7,2023-08-25,179,1153.8,White,Wood,0.23,East
P00649,Bed,45.42,2022-02-12,444,1883.92,Green,Wood,0.25,North
P00650,Chair,147.39,2023-06-12,219,1219.4,Blue,Plastic,0.2,West
P00651,Table,6.13,2022-03-08,468,775.97,Brown,Leather,0.22,East
P00652,Chair,87.79,2022-07-02,13,713.95,Blue,Plastic,0.26,West
P00653,Sofa,50.58,2023-08-10,352,75.68,Brown,Glass,0.08,East
P00654,Cabinet,68.41,2022-05-14,48,1313.54,Green,Wood,0.08,West
P00655,Table,33.97,2022-05-31,476,1700.15,Green,Plastic,0.13,North
P00656,Sofa,61.35,2022-02-20,362,1834.72,Red,Plastic,0.16,West
P00657,Sofa,105.41,2023-06-28,193,1401.5,Red,Metal,0.22,North
P00658,Cabinet,65.49,2023-08-19,214,460.94,Green,Glass,0.18,East
P00659,Sofa,9.82,2023-04-09,264,1770.45,Black,Leather,0.33,North
P00660,Sofa,106.44,2022-10-03,347,1596.81,Green,Plastic,0.3,South
P00661,Bed,98.27,2023-10-10,109,1253.15,Gray,Glass,0.39,West
P00662,Bed,7.88,2023-12-30,381,507.84,Red,Metal,0.36,South
P00663,Sofa,6.38,2023-12-01,192,1610.12,Gray,Metal,0.4,North
P00664,Sofa,89.32,2022-09-11,43,690.35,Red,Plastic,0.03,South
P00665,Table,98.9,2022-07-01,467,246.13,Brown,Wood,0.03,South
P00666,Table,111.01,2022-05-11,386,1364.04,Black,Glass,0.03,East
P00667,Chair,28.53,2023-03-22,143,1603.41,Gray,Glass,0.44,East
P00668,Table,88.98,2022-04-03,47,1534.05,Blue,Leather,0.46,South
P00669,Chair,7.58,2023-05-27,287,219.11,Green,Plastic,0.01,South
P00670,Bed,126.78,2022-07-20,251,1271.08,Black,Metal,0.25,South
P00671,Bed,89.49,2023-07-22,305,1896.37,Black,Plastic,0.36,West
P00672,Chair,29.99,2023-10-21,46,58.71,Black,Wood,0.11,North
P00673,Sofa,50.34,2023-12-23,133,1583.83,Green,Plastic,0.46,North
P00674,Cabinet,13.73,2023-06-19,301,723.62,Black,Metal,0.27,West
P00675,Cabinet,36.04,2023-03-08,247,1294.97,Gray,Leather,0.34,South
P00676,Bed,111.01,2023-05-24,36,453.9,Blue,Metal,0.2,South
P00677,Bed,8.87,2022-02-25,91,401.14,Gray,Metal,0.4,North
P00678,Cabinet,58.67,2023-04-02,359,643.9,Brown,Glass,0.14,North
P00679,Bed,19.42,2022-03-21,461,1531.72,Brown,Leather,0.45,East
P00680,Cabinet,20.21,2022-12-03,127,452.2,White,Plastic,0.36,North
P00681,Chair,65.79,2023-05-22,329,1344.21,Brown,Plastic,0.41,West
P00682,Bed,58.63,2023-12-13,79,1559.7,Brown,Metal,0.01,East
P00683,Table,122.92,2022-07-19,170,190.44,Black,Glass,0.11,North
P00684,Chair,31.38,2023-02-20,246,1921.82,White,Leather,0.42,North
P00685,Cabinet,5.62,2023-01-06,480,363.2,Red,Wood,0.28,South
P00686,Cabinet,59.51,2022-06-08,135,1246.35,Blue,Leather,0.37,South
P00687,Table,20.38,2022-03-02,31,1361.95,Green,Metal,0.47,West
P00688,Sofa,84.94,2023-07-07,194,1807.93,Brown,Plastic,0.42,South
P00689,Chair,20.59,2022-07-27,265,1620.0,Green,Glass,0.14,South
P00690,Cabinet,2.78,2023-05-05,373,1230.23,Red,Metal,0.01,South
P00691,Table,20.01,2023-03-07,174,653.21,Gray,Leather,0.42,South
P00692,Chair,76.18,2022-10-08,469,1838.64,White,Wood,0.05,East
P00693,Bed,66.54,2023-04-29,449,473.97,White,Wood,0.24,South
P00694,Cabinet,3.02,2023-02-03,95,748.34,Black,Glass,0.09,East
P00695,Table,67.93,2022-01-04,372,586.26,Brown,Leather,0.03,North
P00696,Chair,76.06,2022-01-25,473,977.77,Red,Wood,0.2,South
P00697,Bed,72.46,2022-01-29,350,98.84,Green,Leather,0.06,West
P00698,Sofa,17.66,2022-10-10,268,1191.84,Black,Metal,0.23,South
P00699,Chair,18.95,2023-03-25,286,1591.04,White,Leather,0.26,North
